time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m,latitude,longitude,gps_satellites,gps_altitude_m,gps_connected
0.26175546646118164,490.0,132.0,7824.0,-194.0,71.0,-9.0,26.68,895.1,1033.71,39.822415,32.659369,12,1093.5,True
0.3077971935272217,490.0,132.0,7824.0,-194.0,71.0,-9.0,26.68,895.1,1033.71,39.822415,32.659369,12,1093.5,True
0.5976903438568115,512.0,158.0,7776.0,-157.0,118.0,-12.0,26.64,895.09,1033.78,39.822415,32.659369,12,1093.5,True
0.638174295425415,512.0,158.0,7776.0,-157.0,118.0,-12.0,26.64,895.09,1033.78,39.822415,32.659369,12,1093.5,True
0.8999161720275879,514.0,134.0,7728.0,-164.0,119.0,-11.0,26.63,895.08,1033.87,39.822415,32.659369,12,1093.5,True
0.9462330341339111,514.0,134.0,7728.0,-164.0,119.0,-11.0,26.63,895.08,1033.87,39.822415,32.659369,12,1093.5,True
1.2347357273101807,566.0,128.0,7774.0,-162.0,120.0,-8.0,26.62,895.08,1033.84,39.822415,32.659369,12,1093.6,True
1.2836265563964844,566.0,128.0,7774.0,-162.0,120.0,-8.0,26.62,895.08,1033.84,39.822415,32.659369,12,1093.6,True
1.5378119945526123,574.0,144.0,7790.0,-164.0,120.0,-16.0,26.62,895.08,1033.89,39.822415,32.659369,12,1093.6,True
1.5953407287597656,574.0,144.0,7790.0,-164.0,120.0,-16.0,26.62,895.08,1033.89,39.822415,32.659369,12,1093.6,True
1.8569319248199463,510.0,134.0,7762.0,-156.0,124.0,-7.0,26.62,895.08,1033.89,39.822415,32.659369,12,1093.6,True
1.917524814605713,510.0,134.0,7762.0,-156.0,124.0,-7.0,26.62,895.08,1033.89,39.822415,32.659369,12,1093.6,True
2.176373243331909,514.0,142.0,7780.0,-163.0,118.0,-13.0,26.62,895.09,1033.8,39.822415,32.659369,12,1093.5,True
2.22298526763916,514.0,142.0,7780.0,-163.0,118.0,-13.0,26.62,895.09,1033.8,39.822415,32.659369,12,1093.5,True
2.503056526184082,524.0,132.0,7782.0,-168.0,115.0,-11.0,26.62,895.08,1033.88,39.822415,32.659369,12,1093.5,True
2.5420267581939697,524.0,132.0,7782.0,-168.0,115.0,-11.0,26.62,895.08,1033.88,39.822415,32.659369,12,1093.5,True
2.824754476547241,514.0,144.0,7726.0,-165.0,116.0,-5.0,26.62,895.09,1033.81,39.822415,32.659369,12,1093.5,True
2.871544599533081,514.0,144.0,7726.0,-165.0,116.0,-5.0,26.62,895.09,1033.81,39.822415,32.659369,12,1093.5,True
3.1446640491485596,530.0,120.0,7808.0,-161.0,117.0,-7.0,26.62,895.08,1033.91,39.822414,32.659369,12,1093.4,True
3.1903061866760254,530.0,120.0,7808.0,-161.0,117.0,-7.0,26.62,895.08,1033.91,39.822414,32.659369,12,1093.4,True
3.453523874282837,550.0,146.0,7794.0,-166.0,120.0,-13.0,26.62,895.06,1034.01,39.822414,32.659369,12,1093.4,True
3.510768413543701,550.0,146.0,7794.0,-166.0,120.0,-13.0,26.62,895.06,1034.01,39.822414,32.659369,12,1093.4,True
3.787384510040283,532.0,134.0,7770.0,-161.0,115.0,-16.0,26.62,895.08,1033.86,39.822414,32.659369,12,1093.4,True
3.8362109661102295,532.0,134.0,7770.0,-161.0,115.0,-16.0,26.62,895.08,1033.86,39.822414,32.659369,12,1093.4,True
4.1061789989471436,550.0,162.0,7756.0,-168.0,120.0,-13.0,26.62,895.09,1033.79,39.822415,32.659368,12,1093.4,True
4.138932466506958,550.0,162.0,7756.0,-168.0,120.0,-13.0,26.62,895.09,1033.79,39.822415,32.659368,12,1093.4,True
4.411637306213379,536.0,134.0,7764.0,-166.0,124.0,-10.0,26.62,895.07,1033.98,39.822415,32.659368,12,1093.2,True
4.459777593612671,536.0,134.0,7764.0,-166.0,124.0,-10.0,26.62,895.07,1033.98,39.822415,32.659368,12,1093.2,True
4.730924606323242,548.0,146.0,7738.0,-166.0,114.0,-17.0,26.62,895.08,1033.86,39.822415,32.659368,12,1093.2,True
4.776921987533569,548.0,146.0,7738.0,-166.0,114.0,-17.0,26.62,895.08,1033.86,39.822415,32.659368,12,1093.2,True
5.050163507461548,550.0,108.0,7734.0,-160.0,121.0,-14.0,26.62,895.08,1033.89,39.822415,32.659368,12,1093.2,True
5.096834897994995,550.0,108.0,7734.0,-160.0,121.0,-14.0,26.62,895.08,1033.89,39.822415,32.659368,12,1093.2,True
5.388194799423218,508.0,138.0,7744.0,-165.0,118.0,-10.0,26.62,895.09,1033.81,39.822415,32.659368,12,1093.0,True
5.435642242431641,508.0,138.0,7744.0,-165.0,118.0,-10.0,26.62,895.09,1033.81,39.822415,32.659368,12,1093.0,True
5.68891716003418,506.0,160.0,7786.0,-159.0,119.0,-13.0,26.62,895.08,1033.89,39.822415,32.659368,12,1093.0,True
5.734899282455444,506.0,160.0,7786.0,-159.0,119.0,-13.0,26.62,895.08,1033.89,39.822415,32.659368,12,1093.0,True
6.015369415283203,538.0,148.0,7760.0,-166.0,117.0,-11.0,26.62,895.08,1033.84,39.822415,32.659367,12,1093.0,True
6.073918342590332,538.0,148.0,7760.0,-166.0,117.0,-11.0,26.62,895.08,1033.84,39.822415,32.659367,12,1093.0,True
6.668700933456421,512.0,138.0,7774.0,-166.0,121.0,-16.0,26.62,895.07,1033.96,39.822415,32.659367,12,1092.8,True
6.693247556686401,512.0,138.0,7774.0,-166.0,121.0,-16.0,26.62,895.07,1033.96,39.822415,32.659367,12,1092.8,True
6.98161244392395,520.0,142.0,7772.0,-158.0,113.0,-12.0,26.62,895.08,1033.9,39.822415,32.659367,12,1092.8,True
7.012627363204956,520.0,142.0,7772.0,-158.0,113.0,-12.0,26.62,895.08,1033.9,39.822415,32.659367,12,1092.8,True
7.310669898986816,550.0,162.0,7730.0,-163.0,123.0,-12.0,26.62,895.07,1033.97,39.822415,32.659367,12,1092.7,True
7.331881999969482,550.0,162.0,7730.0,-163.0,123.0,-12.0,26.62,895.07,1033.97,39.822415,32.659367,12,1092.7,True
7.622666597366333,528.0,168.0,7754.0,-160.0,114.0,-11.0,26.62,895.08,1033.86,39.822415,32.659367,12,1092.7,True
7.6607396602630615,528.0,168.0,7754.0,-160.0,114.0,-11.0,26.62,895.08,1033.86,39.822415,32.659367,12,1092.7,True
7.944988489151001,494.0,156.0,7734.0,-157.0,122.0,-9.0,26.62,895.09,1033.8,39.822415,32.659367,12,1092.7,True
7.992666721343994,494.0,156.0,7734.0,-157.0,122.0,-9.0,26.62,895.09,1033.8,39.822415,32.659367,12,1092.7,True
8.245904922485352,510.0,130.0,7754.0,-163.0,122.0,-14.0,26.63,895.08,1033.88,39.822415,32.659367,12,1092.6,True
8.314902544021606,510.0,130.0,7754.0,-163.0,122.0,-14.0,26.63,895.08,1033.88,39.822415,32.659367,12,1092.6,True
8.580767631530762,538.0,138.0,7764.0,-156.0,123.0,-14.0,26.63,895.09,1033.74,39.822415,32.659367,12,1092.6,True
8.621838331222534,538.0,138.0,7764.0,-156.0,123.0,-14.0,26.63,895.09,1033.74,39.822415,32.659367,12,1092.6,True
8.892662763595581,502.0,180.0,7808.0,-164.0,130.0,-19.0,26.63,895.08,1033.83,39.822415,32.659367,12,1092.6,True
8.948435306549072,502.0,180.0,7808.0,-164.0,130.0,-19.0,26.63,895.08,1033.83,39.822415,32.659367,12,1092.6,True
9.201117515563965,534.0,142.0,7778.0,-169.0,121.0,-14.0,26.63,895.08,1033.85,39.822415,32.659366,12,1092.5,True
9.246787786483765,534.0,142.0,7778.0,-169.0,121.0,-14.0,26.63,895.08,1033.85,39.822415,32.659366,12,1092.5,True
9.524972915649414,544.0,152.0,7736.0,-162.0,117.0,-16.0,26.63,895.07,1033.93,39.822415,32.659366,12,1092.5,True
9.589300394058228,544.0,152.0,7736.0,-162.0,117.0,-16.0,26.63,895.07,1033.93,39.822415,32.659366,12,1092.5,True
9.853899955749512,514.0,134.0,7712.0,-169.0,123.0,-12.0,26.63,895.08,1033.88,39.822415,32.659366,12,1092.5,True
9.886465787887573,514.0,134.0,7712.0,-169.0,123.0,-12.0,26.63,895.08,1033.88,39.822415,32.659366,12,1092.5,True
10.181232929229736,502.0,140.0,7754.0,-161.0,115.0,-16.0,26.63,895.08,1033.89,39.822415,32.659366,12,1092.4,True
10.204773664474487,502.0,140.0,7754.0,-161.0,115.0,-16.0,26.63,895.08,1033.89,39.822415,32.659366,12,1092.4,True
10.497894287109375,572.0,120.0,7746.0,-162.0,117.0,-17.0,26.63,895.08,1033.82,39.822415,32.659366,12,1092.4,True
10.531734466552734,572.0,120.0,7746.0,-162.0,117.0,-17.0,26.63,895.08,1033.82,39.822415,32.659366,12,1092.4,True
10.818258285522461,514.0,152.0,7772.0,-160.0,122.0,-6.0,26.63,895.08,1033.83,39.822415,32.659366,12,1092.4,True
10.85946249961853,514.0,152.0,7772.0,-160.0,122.0,-6.0,26.63,895.08,1033.83,39.822415,32.659366,12,1092.4,True
11.137005090713501,538.0,110.0,7766.0,-164.0,119.0,-18.0,26.63,895.08,1033.84,39.822415,32.659366,12,1092.4,True
11.183335065841675,538.0,110.0,7766.0,-164.0,119.0,-18.0,26.63,895.08,1033.84,39.822415,32.659366,12,1092.4,True
11.435165405273438,512.0,150.0,7798.0,-167.0,117.0,-19.0,26.64,895.07,1033.92,39.822415,32.659366,12,1092.4,True
11.487700462341309,512.0,150.0,7798.0,-167.0,117.0,-19.0,26.64,895.07,1033.92,39.822415,32.659366,12,1092.4,True
11.764397144317627,522.0,126.0,7766.0,-158.0,113.0,-10.0,26.64,895.07,1033.97,39.822415,32.659366,12,1092.4,True
11.802234172821045,522.0,126.0,7766.0,-158.0,113.0,-10.0,26.64,895.07,1033.97,39.822415,32.659366,12,1092.4,True
12.08958888053894,502.0,130.0,7772.0,-154.0,115.0,-6.0,26.64,895.08,1033.88,39.822415,32.659367,12,1092.4,True
12.123773097991943,502.0,130.0,7772.0,-154.0,115.0,-6.0,26.64,895.08,1033.88,39.822415,32.659367,12,1092.4,True
12.417965173721313,538.0,150.0,7744.0,-164.0,121.0,-16.0,26.64,895.09,1033.76,39.822415,32.659367,12,1092.3,True
12.440157890319824,538.0,150.0,7744.0,-164.0,121.0,-16.0,26.64,895.09,1033.76,39.822415,32.659367,12,1092.3,True
12.738317489624023,536.0,156.0,7770.0,-168.0,119.0,-10.0,26.64,895.08,1033.82,39.822415,32.659367,12,1092.3,True
12.77495789527893,536.0,156.0,7770.0,-168.0,119.0,-10.0,26.64,895.08,1033.82,39.822415,32.659367,12,1092.3,True
13.040947198867798,516.0,170.0,7796.0,-172.0,119.0,-9.0,26.64,895.09,1033.78,39.822416,32.659367,12,1092.3,True
13.077549695968628,516.0,170.0,7796.0,-172.0,119.0,-9.0,26.64,895.09,1033.78,39.822416,32.659367,12,1092.3,True
13.351819515228271,548.0,144.0,7774.0,-158.0,119.0,-10.0,26.64,895.08,1033.83,39.822416,32.659367,12,1092.3,True
13.414232969284058,548.0,144.0,7774.0,-158.0,119.0,-10.0,26.64,895.08,1033.83,39.822416,32.659367,12,1092.3,True
13.687773942947388,514.0,134.0,7774.0,-168.0,124.0,-12.0,26.64,895.08,1033.87,39.822416,32.659367,12,1092.3,True
13.726059913635254,514.0,134.0,7774.0,-168.0,124.0,-12.0,26.64,895.08,1033.87,39.822416,32.659367,12,1092.3,True
13.995096921920776,548.0,152.0,7754.0,-160.0,115.0,-11.0,26.64,895.08,1033.86,39.822416,32.659367,12,1092.3,True
14.046749114990234,548.0,152.0,7754.0,-160.0,115.0,-11.0,26.64,895.08,1033.86,39.822416,32.659367,12,1092.3,True
14.309444904327393,536.0,124.0,7736.0,-168.0,123.0,-11.0,26.64,895.08,1033.84,39.822416,32.659367,12,1092.2,True
14.359957218170166,536.0,124.0,7736.0,-168.0,123.0,-11.0,26.64,895.08,1033.84,39.822416,32.659367,12,1092.2,True
14.634437799453735,526.0,134.0,7790.0,-163.0,118.0,-11.0,26.64,895.08,1033.82,39.822416,32.659367,12,1092.2,True
14.695876836776733,526.0,134.0,7790.0,-163.0,118.0,-11.0,26.64,895.08,1033.82,39.822416,32.659367,12,1092.2,True
14.966578722000122,510.0,144.0,7774.0,-157.0,122.0,-14.0,26.64,895.09,1033.79,39.822416,32.659367,12,1092.2,True
14.99369478225708,510.0,144.0,7774.0,-157.0,122.0,-14.0,26.64,895.09,1033.79,39.822416,32.659367,12,1092.2,True
15.283092737197876,536.0,134.0,7770.0,-168.0,123.0,-7.0,26.64,895.09,1033.81,39.822416,32.659366,12,1092.0,True
15.324602603912354,536.0,134.0,7770.0,-168.0,123.0,-7.0,26.64,895.09,1033.81,39.822416,32.659366,12,1092.0,True
15.600358724594116,554.0,128.0,7730.0,-159.0,121.0,-9.0,26.64,895.1,1033.67,39.822416,32.659366,12,1092.0,True
15.646307945251465,554.0,128.0,7730.0,-159.0,121.0,-9.0,26.64,895.1,1033.67,39.822416,32.659366,12,1092.0,True
15.905194520950317,550.0,148.0,7762.0,-177.0,117.0,-5.0,26.64,895.09,1033.74,39.822416,32.659366,12,1092.0,True
15.951534986495972,550.0,148.0,7762.0,-177.0,117.0,-5.0,26.64,895.09,1033.74,39.822416,32.659366,12,1092.0,True
16.235572576522827,546.0,130.0,7810.0,-162.0,117.0,-11.0,26.64,895.08,1033.87,39.822416,32.659366,12,1092.0,True
16.272013187408447,546.0,130.0,7810.0,-162.0,117.0,-11.0,26.64,895.08,1033.87,39.822416,32.659366,12,1092.0,True
16.56656002998352,570.0,120.0,7784.0,-155.0,123.0,-7.0,26.64,895.09,1033.75,39.822416,32.659366,12,1092.0,True
16.596738576889038,570.0,120.0,7784.0,-155.0,123.0,-7.0,26.64,895.09,1033.75,39.822416,32.659366,12,1092.0,True
16.86256241798401,532.0,134.0,7776.0,-172.0,123.0,-10.0,26.65,895.09,1033.73,39.822416,32.659366,12,1092.0,True
16.92214608192444,532.0,134.0,7776.0,-172.0,123.0,-10.0,26.65,895.09,1033.73,39.822416,32.659366,12,1092.0,True
17.181718349456787,546.0,144.0,7758.0,-166.0,117.0,-7.0,26.65,895.09,1033.73,39.822416,32.659365,12,1092.0,True
17.238222122192383,546.0,144.0,7758.0,-166.0,117.0,-7.0,26.65,895.09,1033.73,39.822416,32.659365,12,1092.0,True
17.516971826553345,554.0,132.0,7762.0,-163.0,123.0,-16.0,26.65,895.09,1033.77,39.822416,32.659365,12,1091.8,True
17.547537565231323,554.0,132.0,7762.0,-163.0,123.0,-16.0,26.65,895.09,1033.77,39.822416,32.659365,12,1091.8,True
17.843960285186768,548.0,156.0,7794.0,-161.0,121.0,-8.0,26.64,895.08,1033.86,39.822416,32.659365,12,1091.8,True
17.881630897521973,548.0,156.0,7794.0,-161.0,121.0,-8.0,26.64,895.08,1033.86,39.822416,32.659365,12,1091.8,True
18.14251971244812,558.0,114.0,7766.0,-164.0,121.0,-15.0,26.65,895.09,1033.8,39.822416,32.659365,12,1091.8,True
18.205924034118652,558.0,114.0,7766.0,-164.0,121.0,-15.0,26.65,895.09,1033.8,39.822416,32.659365,12,1091.8,True
18.459858417510986,550.0,104.0,7738.0,-155.0,120.0,-12.0,26.64,895.08,1033.87,39.822416,32.659365,12,1091.6,True
18.506195306777954,550.0,104.0,7738.0,-155.0,120.0,-12.0,26.64,895.08,1033.87,39.822416,32.659365,12,1091.6,True
18.787795782089233,506.0,128.0,7814.0,-165.0,126.0,-15.0,26.64,895.08,1033.85,39.822416,32.659365,12,1091.6,True
18.825233697891235,506.0,128.0,7814.0,-165.0,126.0,-15.0,26.64,895.08,1033.85,39.822416,32.659365,12,1091.6,True
19.115740537643433,552.0,132.0,7778.0,-164.0,122.0,-15.0,26.64,895.08,1033.87,39.822415,32.659364,12,1091.6,True
19.149855613708496,552.0,132.0,7778.0,-164.0,122.0,-15.0,26.64,895.08,1033.87,39.822415,32.659364,12,1091.6,True
19.433571338653564,522.0,158.0,7810.0,-163.0,120.0,-12.0,26.64,895.08,1033.86,39.822415,32.659364,12,1091.4,True
19.477274656295776,522.0,158.0,7810.0,-163.0,120.0,-12.0,26.64,895.08,1033.86,39.822415,32.659364,12,1091.4,True
19.75394916534424,502.0,132.0,7762.0,-165.0,122.0,-13.0,26.64,895.08,1033.84,39.822415,32.659364,12,1091.4,True
19.796443939208984,502.0,132.0,7762.0,-165.0,122.0,-13.0,26.64,895.08,1033.84,39.822415,32.659364,12,1091.4,True
20.065419673919678,506.0,126.0,7764.0,-160.0,118.0,-13.0,26.64,895.08,1033.83,39.822415,32.659364,12,1091.4,True
20.102079153060913,506.0,126.0,7764.0,-160.0,118.0,-13.0,26.64,895.08,1033.83,39.822415,32.659364,12,1091.4,True
20.392570734024048,556.0,130.0,7790.0,-167.0,125.0,-8.0,26.64,895.07,1033.91,39.822415,32.659364,12,1091.3,True
20.43538188934326,556.0,130.0,7790.0,-167.0,125.0,-8.0,26.64,895.07,1033.91,39.822415,32.659364,12,1091.3,True
20.695490837097168,550.0,120.0,7778.0,-167.0,118.0,-8.0,26.65,895.09,1033.81,39.822415,32.659364,12,1091.3,True
20.75983476638794,550.0,120.0,7778.0,-167.0,118.0,-8.0,26.65,895.09,1033.81,39.822415,32.659364,12,1091.3,True
21.013240814208984,526.0,138.0,7752.0,-166.0,117.0,-11.0,26.64,895.09,1033.76,39.822415,32.659364,12,1091.3,True
21.05951237678528,526.0,138.0,7752.0,-166.0,117.0,-11.0,26.64,895.09,1033.76,39.822415,32.659364,12,1091.3,True
21.33244228363037,530.0,142.0,7760.0,-163.0,122.0,-15.0,26.65,895.09,1033.74,39.822415,32.659364,12,1091.3,True
21.392146825790405,530.0,142.0,7760.0,-163.0,122.0,-15.0,26.65,895.09,1033.74,39.822415,32.659364,12,1091.3,True
21.669063568115234,520.0,144.0,7758.0,-164.0,125.0,-15.0,26.64,895.09,1033.78,39.822415,32.659364,12,1091.3,True
21.699138164520264,520.0,144.0,7758.0,-164.0,125.0,-15.0,26.64,895.09,1033.78,39.822415,32.659364,12,1091.3,True
21.99408197402954,548.0,138.0,7700.0,-158.0,117.0,-15.0,26.64,895.09,1033.78,39.822415,32.659364,12,1091.3,True
22.025338172912598,548.0,138.0,7700.0,-158.0,117.0,-15.0,26.64,895.09,1033.78,39.822415,32.659364,12,1091.3,True
22.314236164093018,534.0,100.0,7748.0,-164.0,125.0,-17.0,26.64,895.09,1033.75,39.822415,32.659363,12,1091.1,True
22.33649969100952,534.0,100.0,7748.0,-164.0,125.0,-17.0,26.64,895.09,1033.75,39.822415,32.659363,12,1091.1,True
22.625216245651245,512.0,122.0,7768.0,-159.0,115.0,-11.0,26.65,895.08,1033.86,39.822415,32.659363,12,1091.1,True
22.656587839126587,512.0,122.0,7768.0,-159.0,115.0,-11.0,26.65,895.08,1033.86,39.822415,32.659363,12,1091.1,True
22.945213079452515,534.0,174.0,7736.0,-163.0,125.0,-11.0,26.64,895.06,1034.02,39.822415,32.659363,12,1091.1,True
22.97971796989441,534.0,174.0,7736.0,-163.0,125.0,-11.0,26.64,895.06,1034.02,39.822415,32.659363,12,1091.1,True
23.26495361328125,528.0,150.0,7760.0,-162.0,117.0,-10.0,26.65,895.08,1033.89,39.822417,32.659362,12,1090.8,True
23.305893182754517,528.0,150.0,7760.0,-162.0,117.0,-10.0,26.65,895.08,1033.89,39.822417,32.659362,12,1090.8,True
23.5875985622406,548.0,158.0,7756.0,-164.0,127.0,-18.0,26.65,895.09,1033.75,39.822417,32.659362,12,1090.8,True
23.6261305809021,548.0,158.0,7756.0,-164.0,127.0,-18.0,26.65,895.09,1033.75,39.822417,32.659362,12,1090.8,True
23.907392024993896,520.0,132.0,7768.0,-164.0,118.0,-20.0,26.65,895.09,1033.76,39.822417,32.659362,12,1090.8,True
23.9420964717865,520.0,132.0,7768.0,-164.0,118.0,-20.0,26.65,895.09,1033.76,39.822417,32.659362,12,1090.8,True
24.22853374481201,516.0,150.0,7738.0,-163.0,118.0,-13.0,26.65,895.08,1033.88,39.822417,32.659362,12,1090.8,True
24.268731117248535,516.0,150.0,7738.0,-163.0,118.0,-13.0,26.65,895.08,1033.88,39.822417,32.659362,12,1090.8,True
24.5376193523407,516.0,136.0,7772.0,-169.0,127.0,-11.0,26.65,895.08,1033.85,39.822417,32.659362,12,1090.7,True
24.588016986846924,516.0,136.0,7772.0,-169.0,127.0,-11.0,26.65,895.08,1033.85,39.822417,32.659362,12,1090.7,True
24.844093799591064,528.0,120.0,7750.0,-167.0,118.0,-11.0,26.65,895.08,1033.86,39.822417,32.659362,12,1090.7,True
24.9070942401886,528.0,120.0,7750.0,-167.0,118.0,-11.0,26.65,895.08,1033.86,39.822417,32.659362,12,1090.7,True
25.163572788238525,534.0,116.0,7730.0,-163.0,125.0,-12.0,26.65,895.08,1033.83,39.822417,32.659361,12,1090.7,True
25.227767944335938,534.0,116.0,7730.0,-163.0,125.0,-12.0,26.65,895.08,1033.83,39.822417,32.659361,12,1090.7,True
25.482857704162598,502.0,140.0,7822.0,-157.0,130.0,-12.0,26.65,895.09,1033.77,39.822417,32.659361,12,1090.6,True
25.541346549987793,502.0,140.0,7822.0,-157.0,130.0,-12.0,26.65,895.09,1033.77,39.822417,32.659361,12,1090.6,True
25.802629947662354,556.0,148.0,7716.0,-172.0,119.0,-8.0,26.65,895.1,1033.69,39.822417,32.659361,12,1090.6,True
25.848294734954834,556.0,148.0,7716.0,-172.0,119.0,-8.0,26.65,895.1,1033.69,39.822417,32.659361,12,1090.6,True
26.121357440948486,544.0,154.0,7740.0,-165.0,126.0,-9.0,26.65,895.1,1033.71,39.822417,32.65936,12,1090.6,True
26.16828727722168,544.0,154.0,7740.0,-165.0,126.0,-9.0,26.65,895.1,1033.71,39.822417,32.65936,12,1090.6,True
26.449561834335327,540.0,140.0,7784.0,-160.0,123.0,-20.0,26.65,895.09,1033.73,39.822417,32.65936,12,1090.3,True
26.48731517791748,540.0,140.0,7784.0,-160.0,123.0,-20.0,26.65,895.09,1033.73,39.822417,32.65936,12,1090.3,True
26.778561115264893,510.0,148.0,7746.0,-164.0,125.0,-6.0,26.65,895.09,1033.79,39.822417,32.65936,12,1090.3,True
26.807992935180664,510.0,148.0,7746.0,-164.0,125.0,-6.0,26.65,895.09,1033.79,39.822417,32.65936,12,1090.3,True
27.096712350845337,552.0,154.0,7772.0,-160.0,125.0,-10.0,26.65,895.09,1033.79,39.822418,32.659359,12,1090.3,True
27.142436504364014,552.0,154.0,7772.0,-160.0,125.0,-10.0,26.65,895.09,1033.79,39.822418,32.659359,12,1090.3,True
27.398374319076538,524.0,144.0,7756.0,-163.0,116.0,-13.0,26.65,895.08,1033.88,39.822418,32.659359,12,1090.2,True
27.4625985622406,524.0,144.0,7756.0,-163.0,116.0,-13.0,26.65,895.08,1033.88,39.822418,32.659359,12,1090.2,True
27.718745231628418,522.0,154.0,7790.0,-163.0,125.0,-12.0,26.65,895.09,1033.8,39.822418,32.659359,12,1090.2,True
27.76643943786621,522.0,154.0,7790.0,-163.0,125.0,-12.0,26.65,895.09,1033.8,39.822418,32.659359,12,1090.2,True
28.04828953742981,536.0,124.0,7746.0,-166.0,119.0,-10.0,26.65,895.08,1033.88,39.822418,32.659359,12,1090.2,True
28.084087133407593,536.0,124.0,7746.0,-166.0,119.0,-10.0,26.65,895.08,1033.88,39.822418,32.659359,12,1090.2,True
28.366918563842773,550.0,134.0,7764.0,-157.0,122.0,-15.0,26.65,895.08,1033.82,39.822418,32.659359,12,1090.1,True
28.40346121788025,550.0,134.0,7764.0,-157.0,122.0,-15.0,26.65,895.08,1033.82,39.822418,32.659359,12,1090.1,True
28.69230318069458,516.0,138.0,7790.0,-168.0,118.0,-16.0,26.65,895.08,1033.86,39.822418,32.659359,12,1090.1,True
28.72352647781372,516.0,138.0,7790.0,-168.0,118.0,-16.0,26.65,895.08,1033.86,39.822418,32.659359,12,1090.1,True
29.009669303894043,544.0,170.0,7754.0,-155.0,127.0,-14.0,26.65,895.08,1033.88,39.822417,32.659358,12,1090.1,True
29.051314115524292,544.0,170.0,7754.0,-155.0,127.0,-14.0,26.65,895.08,1033.88,39.822417,32.659358,12,1090.1,True
29.333813667297363,536.0,136.0,7776.0,-165.0,115.0,-13.0,26.65,895.07,1033.96,39.822417,32.659358,12,1089.8,True
29.37187957763672,536.0,136.0,7776.0,-165.0,115.0,-13.0,26.65,895.07,1033.96,39.822417,32.659358,12,1089.8,True
29.6529757976532,526.0,174.0,7778.0,-166.0,120.0,-13.0,26.65,895.07,1033.94,39.822417,32.659358,12,1089.8,True
29.695090770721436,526.0,174.0,7778.0,-166.0,120.0,-13.0,26.65,895.07,1033.94,39.822417,32.659358,12,1089.8,True
29.952784299850464,534.0,158.0,7728.0,-159.0,125.0,-18.0,26.65,895.08,1033.84,39.822418,32.659358,12,1089.8,True
30.017975330352783,534.0,158.0,7728.0,-159.0,125.0,-18.0,26.65,895.08,1033.84,39.822418,32.659358,12,1089.8,True
30.272634983062744,566.0,112.0,7712.0,-166.0,115.0,-17.0,26.65,895.09,1033.8,39.822418,32.659358,12,1089.8,True
30.31833553314209,566.0,112.0,7712.0,-166.0,115.0,-17.0,26.65,895.09,1033.8,39.822418,32.659358,12,1089.8,True
30.596030712127686,548.0,144.0,7774.0,-159.0,116.0,-16.0,26.65,895.08,1033.86,39.822418,32.659358,12,1089.8,True
30.656904458999634,548.0,144.0,7774.0,-159.0,116.0,-16.0,26.65,895.08,1033.86,39.822418,32.659358,12,1089.8,True
30.923064947128296,532.0,160.0,7762.0,-161.0,124.0,-17.0,26.65,895.08,1033.85,39.822418,32.659358,12,1089.8,True
30.958465337753296,532.0,160.0,7762.0,-161.0,124.0,-17.0,26.65,895.08,1033.85,39.822418,32.659358,12,1089.8,True
31.254323482513428,524.0,138.0,7744.0,-165.0,121.0,-10.0,26.65,895.08,1033.87,39.822418,32.659358,12,1089.6,True
31.28571057319641,524.0,138.0,7744.0,-165.0,121.0,-10.0,26.65,895.08,1033.87,39.822418,32.659358,12,1089.6,True
31.570924520492554,564.0,170.0,7816.0,-162.0,124.0,-14.0,26.65,895.08,1033.82,39.822418,32.659358,12,1089.6,True
31.60649037361145,564.0,170.0,7816.0,-162.0,124.0,-14.0,26.65,895.08,1033.82,39.822418,32.659358,12,1089.6,True
31.88989567756653,536.0,156.0,7746.0,-165.0,118.0,-10.0,26.65,895.09,1033.79,39.822418,32.659358,12,1089.6,True
31.930130004882812,536.0,156.0,7746.0,-165.0,118.0,-10.0,26.65,895.09,1033.79,39.822418,32.659358,12,1089.6,True
32.195852518081665,530.0,116.0,7754.0,-164.0,118.0,-14.0,26.65,895.09,1033.74,39.822418,32.659357,12,1089.4,True
32.24416494369507,530.0,116.0,7754.0,-164.0,118.0,-14.0,26.65,895.09,1033.74,39.822418,32.659357,12,1089.4,True
32.506908893585205,522.0,142.0,7756.0,-162.0,121.0,-3.0,26.65,895.09,1033.78,39.822418,32.659357,12,1089.4,True
32.555001735687256,522.0,142.0,7756.0,-162.0,121.0,-3.0,26.65,895.09,1033.78,39.822418,32.659357,12,1089.4,True
32.83984422683716,538.0,150.0,7746.0,-163.0,119.0,-14.0,26.65,895.08,1033.85,39.822418,32.659357,12,1089.4,True
32.87286925315857,538.0,150.0,7746.0,-163.0,119.0,-14.0,26.65,895.08,1033.85,39.822418,32.659357,12,1089.4,True
33.17142581939697,526.0,138.0,7772.0,-161.0,121.0,-6.0,26.65,895.08,1033.89,39.822418,32.659356,12,1089.0,True
33.20913243293762,526.0,138.0,7772.0,-161.0,121.0,-6.0,26.65,895.08,1033.89,39.822418,32.659356,12,1089.0,True
33.48072910308838,542.0,126.0,7782.0,-162.0,126.0,-4.0,26.65,895.08,1033.88,39.822418,32.659356,12,1089.0,True
