time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m
31.7757830619812,220.0,300.0,7634.0,-116.0,81.0,-1437.0,26.53,898.16,1005.51
31.975502490997314,-1294.0,820.0,7888.0,-103.0,103.0,-1960.0,26.53,898.17,1005.46
32.0098295211792,-1294.0,820.0,7888.0,-103.0,103.0,-1960.0,26.53,898.17,1005.46
32.194013357162476,332.0,-386.0,7946.0,-135.0,127.0,-1135.0,26.52,898.17,1005.44
32.22855019569397,332.0,-386.0,7946.0,-135.0,127.0,-1135.0,26.52,898.17,1005.44
32.43768835067749,-110.0,142.0,7528.0,-127.0,87.0,-1432.0,26.52,898.17,1005.45
32.46361446380615,-110.0,142.0,7528.0,-127.0,87.0,-1432.0,26.52,898.17,1005.45
32.67019510269165,134.0,-432.0,7964.0,-116.0,50.0,-1654.0,26.52,898.16,1005.53
32.696818590164185,134.0,-432.0,7964.0,-116.0,50.0,-1654.0,26.52,898.16,1005.53
32.89774537086487,-350.0,580.0,7822.0,-130.0,148.0,-1140.0,26.52,898.17,1005.45
32.92228364944458,-350.0,580.0,7822.0,-130.0,148.0,-1140.0,26.52,898.17,1005.45
33.131104946136475,-286.0,274.0,7976.0,-132.0,181.0,-768.0,26.52,898.17,1005.49
33.1565842628479,-286.0,274.0,7976.0,-132.0,181.0,-768.0,26.52,898.17,1005.49
33.33688306808472,-142.0,76.0,7806.0,-179.0,158.0,113.0,26.52,898.16,1005.58
33.38204503059387,-142.0,76.0,7806.0,-179.0,158.0,113.0,26.52,898.16,1005.58
33.568604946136475,-102.0,-134.0,7916.0,-285.0,92.0,4205.0,26.52,898.15,1005.6
33.603968381881714,-102.0,-134.0,7916.0,-285.0,92.0,4205.0,26.52,898.15,1005.6
33.801286458969116,-12.0,-58.0,7802.0,-272.0,121.0,3595.0,26.52,898.16,1005.59
33.840654373168945,-12.0,-58.0,7802.0,-272.0,121.0,3595.0,26.52,898.16,1005.59
34.025911808013916,-278.0,92.0,7850.0,-303.0,149.0,5286.0,26.52,898.16,1005.51
34.062119483947754,-278.0,92.0,7850.0,-303.0,149.0,5286.0,26.52,898.16,1005.51
34.2480251789093,-126.0,94.0,7718.0,-280.0,119.0,4137.0,26.52,898.17,1005.47
34.27641940116882,-126.0,94.0,7718.0,-280.0,119.0,4137.0,26.52,898.17,1005.47
34.4574830532074,-98.0,40.0,7864.0,-243.0,208.0,3357.0,26.52,898.16,1005.52
34.49821376800537,-98.0,40.0,7864.0,-243.0,208.0,3357.0,26.52,898.16,1005.52
34.695138692855835,-96.0,30.0,7734.0,-151.0,90.0,203.0,26.52,898.16,1005.58
34.72567915916443,-96.0,30.0,7734.0,-151.0,90.0,203.0,26.52,898.16,1005.58
34.914968729019165,-124.0,104.0,7786.0,-166.0,179.0,-35.0,26.52,898.16,1005.53
34.94854235649109,-124.0,104.0,7786.0,-166.0,179.0,-35.0,26.52,898.16,1005.53
35.131649017333984,90.0,186.0,7818.0,1.0,247.0,-4321.0,26.52,898.17,1005.48
35.16799998283386,90.0,186.0,7818.0,1.0,247.0,-4321.0,26.52,898.17,1005.48
35.3650541305542,32.0,-242.0,7272.0,-84.0,-56.0,-3210.0,26.52,898.16,1005.54
35.38948130607605,32.0,-242.0,7272.0,-84.0,-56.0,-3210.0,26.52,898.16,1005.54
35.59013795852661,-182.0,318.0,7706.0,-115.0,253.0,-960.0,26.52,898.16,1005.54
35.60753417015076,-182.0,318.0,7706.0,-115.0,253.0,-960.0,26.52,898.16,1005.54
35.813034534454346,-192.0,92.0,7766.0,-157.0,131.0,-9.0,26.51,898.16,1005.53
35.837759017944336,-192.0,92.0,7766.0,-157.0,131.0,-9.0,26.51,898.16,1005.53
36.02710294723511,-182.0,76.0,7728.0,-163.0,133.0,-5.0,26.51,898.14,1005.69
36.06095767021179,-182.0,76.0,7728.0,-163.0,133.0,-5.0,26.51,898.14,1005.69
36.24796390533447,-180.0,84.0,7688.0,-162.0,131.0,-6.0,26.51,898.15,1005.65
36.275320053100586,-180.0,84.0,7688.0,-162.0,131.0,-6.0,26.51,898.15,1005.65
36.453991413116455,-184.0,74.0,7786.0,-167.0,130.0,-8.0,26.51,898.15,1005.64
36.50504922866821,-184.0,74.0,7786.0,-167.0,130.0,-8.0,26.51,898.15,1005.64
36.68691968917847,-180.0,76.0,7772.0,-166.0,133.0,-13.0,26.51,898.15,1005.6
36.72968530654907,-180.0,76.0,7772.0,-166.0,133.0,-13.0,26.51,898.15,1005.6
36.90737771987915,-174.0,100.0,7732.0,-163.0,132.0,-16.0,26.51,898.16,1005.55
36.94220304489136,-174.0,100.0,7732.0,-163.0,132.0,-16.0,26.51,898.16,1005.55
37.12119126319885,-196.0,84.0,7818.0,-163.0,138.0,-9.0,26.52,898.17,1005.49
37.157455921173096,-196.0,84.0,7818.0,-163.0,138.0,-9.0,26.52,898.17,1005.49
37.3541533946991,-134.0,90.0,7742.0,-166.0,135.0,-10.0,26.51,898.15,1005.66
37.38020896911621,-134.0,90.0,7742.0,-166.0,135.0,-10.0,26.51,898.15,1005.66
37.56637358665466,-184.0,102.0,7766.0,-162.0,141.0,-3.0,26.51,898.15,1005.67
37.59108901023865,-184.0,102.0,7766.0,-162.0,141.0,-3.0,26.51,898.15,1005.67
37.785017013549805,-168.0,76.0,7830.0,-163.0,137.0,-7.0,26.51,898.15,1005.64
37.82089400291443,-168.0,76.0,7830.0,-163.0,137.0,-7.0,26.51,898.15,1005.64
38.00783586502075,-198.0,102.0,7792.0,-163.0,138.0,-4.0,26.51,898.17,1005.47
38.04287934303284,-198.0,102.0,7792.0,-163.0,138.0,-4.0,26.51,898.17,1005.47
38.23226571083069,-194.0,84.0,7894.0,-165.0,148.0,-7.0,26.51,898.16,1005.5
38.257577896118164,-194.0,84.0,7894.0,-165.0,148.0,-7.0,26.51,898.16,1005.5
38.45167684555054,-184.0,78.0,7750.0,-168.0,138.0,-11.0,26.51,898.16,1005.57
38.48856449127197,-184.0,78.0,7750.0,-168.0,138.0,-11.0,26.51,898.16,1005.57
38.663569927215576,-156.0,66.0,7772.0,-160.0,136.0,-13.0,26.51,898.16,1005.58
38.70715260505676,-156.0,66.0,7772.0,-160.0,136.0,-13.0,26.51,898.16,1005.58
38.887457609176636,-164.0,84.0,7822.0,-159.0,138.0,-7.0,26.51,898.16,1005.56
38.926105260849,-164.0,84.0,7822.0,-159.0,138.0,-7.0,26.51,898.16,1005.56
39.11189866065979,-182.0,78.0,7766.0,-160.0,137.0,-10.0,26.51,898.17,1005.45
39.149975299835205,-182.0,78.0,7766.0,-160.0,137.0,-10.0,26.51,898.17,1005.45
39.330005407333374,-234.0,54.0,7850.0,-165.0,137.0,-7.0,26.51,898.17,1005.43
39.36936020851135,-234.0,54.0,7850.0,-165.0,137.0,-7.0,26.51,898.17,1005.43
